institution,slug,country,continent,repository_code,archive_type,asim_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/La%20isla%20del%20sol%20(part%202)/asim::1f02d2263eafdf9a6549ad5c23776f0f,La isla del sol (part 2),Documentary film | Jame I of Aragon (king) / Calvià / Santa Ponça / Illetes / Portals Nous / Costa d’en Blanes / Son Caliu / Palmanova / Magaluf / Cala Fornells / Majorca / tourism / coast / hotel / bar / restaurant / disco / boat trip / golf / sport / riding,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Island of Sun (part 2) | gênero: Documentary film | duração: 00:10:33 | coleção: Films Foment del Turisme de Mallorca | direção: Juan Ignacio Company | produtora: Ducal Films | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148594650 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1858 | Report shot in 1977 focused on the coastal town of Calvia, one of the most important tourism centres in Spain. It starts by drawing a parallel between the conquest by King James I in 1229, who landed on the coast of Santa Ponça, and the current invasion of tourists, mainly coming from the UK, France, Germany and the Scandinavian countries. The report goes over the main tourism centres in Calvia located along its coastline: Illetes, Portals Nous, Costa d'en Blanes, Son Caliu, Palmanova, Magaluf and Santa Ponça and Cala Fornells. With profusion of aerial views, and especially views of the beaches, we are explained in detail the tourism infrastructure in the town: hotels, bars, re...",1977,La isla del sol (part 2),1977-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/L%E2%80%99entorn%20de%20l%E2%80%99illa%20Moltona/asim::6a069d09068faa7d8751dba429024298,L’entorn de l’illa Moltona,Amateur film | Moltona / Ses Salines / Majorca / island / boat trip / islet / lizard / snail / crustacean / shell / watchtower / water / shore,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The environment of the island Moltona | gênero: Amateur film | duração: 00:10:06 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | produtora: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/193867239 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1946 | Documentary about the island Moltona (ses Salines) showing a boat trip to this islet. You can see its terrestrial (lizards, snails) and marine (crustaceans, shells) fauna at the same time you take a small walk to see a watchtower and the effects of the light on the water from the shore.",1977,L’entorn de l’illa Moltona,1977-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Postales%20de%20Calvi%C3%A0/asim::46db5b84b8e315b7679e95b8d13eb0c3,Postales de Calvià,Documentary film | James I of Aragon (king) / Majorca / Calvià / Illetes / Magaluf / Paguera / Cala Fornells / Son Ferrer / Santa Ponça / Cala Figuera / Galatzó / Palma / coastline / disco / aircraft / tourism / tourist / postcard / history / landing / estate / cove / bay / mountain / olive tree,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Postcards from Calvià | gênero: Documentary film | duração: 00:12:17 | coleção: Films Foment del Turisme de Mallorca | direção: José Chapado | produtora: 7 Films | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148596883 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1871 | Report shot in 1977 focused on the coastal town of Calvia, one of the most important tourism centres in Spain. The leitmotif is the postcards that two tourists who are on holiday in Mallorca send to their families. The report goes over the main tourism centres in Calvia located along its coastline: Illetes, Magaluf, Paguera, Cala Fornells. The youngest of these tourists goes to a disco installed in an aircraft in Son Ferrer, another tourism centre in Calvia. The postcards also tell us some brief comments on the history of Mallorca, like the landing in Santa Ponça of King James I in 1229. Among other places, we visit the old country estate that gives its name to this part of the coast of Cal...",1977,Postales de Calvià,1977-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Progr%C3%A9s%20(part%201)/asim::b740da5943bbbba13b56170ec78df5e3,Progrés? (part 1),Amateur film | Majorca / Es Trenc / Campos / Es Salobrar / beach / flora / grass / mastic / savin / pine tree / partridge / hare / rabbit / bird / sand / saltwork,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Progress? (part 1) | gênero: Amateur film | duração: 00:07:47 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/196405591 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1954 | Documentary about the beach of es Trenc and the Salobrar of Campos and the threat that supposes the urban excess for these natural spaces. The flora of these still unspoilt areas is formed by dis grass, mastics, savins, pine trees, etc., and its fauna are partridges, hares, rabbits and a large variety of migratory birds. Abusing the resources, such as extracting sand for construction, can destroy its ecological balance and its beauty.",1977,Progrés? (part 1),1977-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Progr%C3%A9s%20(part%202)/asim::6dafaf47ede684e745037c530b1c429a,Progrés? (part 2),Amateur film | Majorca / Es Trenc / Campos / Es Salobrar / beach / flora / grass / mastic / savin / pine tree / partridge / hare / rabbit / bird / sand / saltwork,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Progress? (part 2) | gênero: Amateur film | duração: 00:07:58 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/196416314 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1955 | Documentary about the beach of es Trenc and the Salobrar of Campos and the threat that supposes the urban excess for these natural spaces. The flora of these still unspoilt areas is formed by dis grass, mastics, savins, pine trees, etc., and its fauna are partridges, hares, rabbits and a large variety of migratory birds. Abusing the resources, such as extracting sand for construction, can destroy its ecological balance and its beauty.",1977,Progrés? (part 2),1977-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Torrent%20de%20Pareis%20(part%201)/asim::2ec4d5f7bcf024313617435167422c34,Torrent de Pareis (part 1),Amateur film | Miquel Costa i Llobera (poet) / Majorca / Torrent de Pareis / Lluc / Puig Roig / Entreforc / Sant Pere d’Escorca / Escorca / Sa Calobra / Sa Fosca / Serra de Tramuntana / excursion / torrent / poem / monastery / hiker / stream,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Torrent de Pareis (part 1) | gênero: Amateur film | duração: 00:09:42 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/193868138 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1948 | Documentary about an excursion to Torrent de Pareis with poems by Miquel Costa i Llobera. It shows the landscape and cultural environment of the stream (Lluc Monastery, Puig Roig, Entreforc, Sant Pere d'Escorca). A group of hikers descend to the stream and, in the background, follow the course to the Calobra passing in front of sa Fosca.",1977,Torrent de Pareis (part 1),1977-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Torrent%20de%20Pareis%20(part%202)/asim::8ec31375147504fab25a9648c2c1aeab,Torrent de Pareis (part 2),Amateur film | Miquel Costa i Llobera (poet) / Majorca / Serra de Tramuntana / Coval del Soldat Pelut / Sa Calobra / excursion / torrent / poem / hiker / cave / basin / boat / fern / evergreen / laurel,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Torrent de Pareis (part 2) | gênero: Amateur film | duração: 00:09:25 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/193868721 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1949 | Documentary about an excursion to Torrent de Pareis with poems by Miquel Costa i Llobera. We follow the group of hikers as they pass in front of the cave of the Soldat Pelut, the basins of the torrent that they have to cross with an inflatable boat. We see caves and places where ferns, evergreens and laurels grow. Finally they arrive to sa Calobra.",1977,Torrent de Pareis (part 2),1977-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%2076%20(part%201)/asim::8a03c95ad0ea3d4916fcda29d6ccfe6f,Mallorca 76 (part 1),Amateur film | Majorca / tourist / tourism / field / autumn / winter / plane / boat / tree / television,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Majorca 76 (part 1) | gênero: Amateur film | duração: 00:14:18 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/193869205 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1951 | Documentary that compares the rural and tourist life in Mallorca in 1976. We see the works on the field in autumn and in winter. The green of the fields in spring coincides with the arrival of tourists by plane and boat. Blossoming trees are compared to the beginning of tourist activities. Tourist Majorca is the subject of television programs.",1976,Mallorca 76 (part 1),1976-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%2076%20(part%202)/asim::693cc4187dbb3b871190e9b68184d231,Mallorca 76 (part 2),Amateur film | Majorca / tourism / tourist / summer / fruit / fire,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Majorca 76 (part 2) | gênero: Amateur film | duração: 00:13:40 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/193869820 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1952 | Documentary that compares rural and tourist life in Mallorca in 1976. Mallorca is a place of international cultural events. The summer in the countryside with the ripening of the fruits is made to coincide with the fullness of the tourist season. Also forest fires are beginning to become a reality.",1976,Mallorca 76 (part 2),1976-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%2076%20(part%203)/asim::f398d681d09166c699725fc111d9902a,Mallorca 76 (part 3),Amateur film | Majorca / tourist / tourism / crisis / street / politics / festival / summer / fall,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Majorca 76 (part 3) | gênero: Amateur film | duração: 00:14:44 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/193870170 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1953 | Documentary that compares rural and tourist life in Mallorca in 1976. The tourist season does not prevent the economic crisis from occurring. The political demonstrations in the street, the popular festivals of summer, the fall of the leaves coincide with the departure of tourists until another year.",1976,Mallorca 76 (part 3),1976-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Monestirs%20i%20castells%20roquers%20de%20Mallorca%20(part%201)/asim::7bb973bc4b373d93172e9bd39497c4f0,Monestirs i castells roquers de Mallorca (part 1),Amateur film | Majorca / Sant Blai / Campos / Consolació / Santanyí / Randa / Llucmajor / Gràcia / Sant Honorat / Santueri / Felanitx / monastery / oratory / sanctuary / castle,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Monasteries and rock castles in Mallorca (part 1) | gênero: Amateur film | duração: 00:11:28 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/196403932 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1970 | Documentary about some of the most important monasteries, oratories, sanctuaries and rock castles of Mallorca: Sant Blai in Campos (15th century); the sanctuary of the Consolació, in Santanyí (13C); the puig of Randa, of Llucmajor, with the sanctuaries of Gràcia and Sant Honorat, and the castle of Santueri, in Felanitx, of Arab origin.",1976,Monestirs i castells roquers de Mallorca (part 1),1976-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Monestirs%20i%20castells%20roquers%20de%20Mallorca%20(part%202)/asim::310251a7b3542ee896875e5d28783432,Monestirs i castells roquers de Mallorca (part 2),Amateur film | James II of Majorca (king) / Majorca / Sant Salvador / Felanitx / Montision / Porreres / Bonany / Petra / Capdepera / monastery / oratory / sanctuary / castle,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Monasteries and rock castles in Mallorca (part 2) | gênero: Amateur film | duração: 00:11:06 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/203418598 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1971 | Documentary about some of the most important monasteries, oratories, shrines and rock castles of Mallorca: Sanctuary of Sant Salvador in Felanitx (14th century and rebuilt at the beginning of the 18th century); Monti-sion in Porreres (14th century); The sanctuary of Bonany in Petra, with its hermitage of s. XVII, and the castle of Capdepera, built the s. XIV by order of King Jaume II.",1976,Monestirs i castells roquers de Mallorca (part 2),1976-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Monestirs%20i%20castells%20roquers%20de%20Mallorca%20(part%203)/asim::8f572ac987b841912e43abf91a401168,Monestirs i castells roquers de Mallorca (part 3),Amateur film | Majorca / Betlem / Artà / Alaró / Lluc / Escorca / Serra de Tramuntana / monastery / oratory / sanctuary / castle / hermit / virgin,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Monasteries and rock castles in Mallorca (part 3) | gênero: Amateur film | duração: 00:11:25 | coleção: Films Gabriel Mayans | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/196404147 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1972 | Documentary about some of the most important monasteries, oratories, shrines and rock castles of Mallorca: the hermitage of Betlem de Artà, founded in 1805 by members of the hermit communities of Sant Honorat de Randa; The castle of Alaró, built by the Saracens when arriving on the island, and finally the most emblematic monastery of Mallorca, the one of the Virgin of Lluc, in Escorca.",1976,Monestirs i castells roquers de Mallorca (part 3),1976-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Pujada%20al%20Coll%20des%20Jou/asim::8e78a4e2e8fdfcb3425285b7be61e7b9,Pujada al Coll des Jou,Amateur film | Majorca / Puig del Coll des Jou / Orient / Serra de Tramuntana / Bunyola / Escorca / excursion / hiker / flora / landscape,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Climb to the Coll des Jou | gênero: Amateur film | duração: 00:06:19 | coleção: Films Gabriel Mayans << Back to search results | direção: Gabriel Mayans | cor: Colour | som: With sound | direitos: In Copyright / Gabriel Mayans | fonte de mídia: https://vimeo.com/196404238 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1956 | Documentary about the excursion of a small group to the Puig del Coll des Jou. The hikers leave from Orient towards to this place of the Tramuntana located between the terms of Bunyola and Escorca. Along the way we can admire the botanical and scenic richness of this corner of the Tramuntana Mountain Range.",1976,Pujada al Coll des Jou,1976-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Impromptu%20balear%20(part%201)/asim::a53414a8d8547eb92e3cb933aaaa5bb1,Impromptu balear (part 1),Documentary film | Robert Graves (poet) / John Ullbricht (painter) / Richt Miller (painter) / Christopher Plummer (actor) / Camilo José Cela (writer) / Majorca / Menorca / Eivissa / El Terreno / Bonanova / Deià / Galilea / Puigpunyent / Santa Maria del Camí / Palma / tourism / writer / poet / painter / actor / culture / art,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Balearic impromptu (part 1) | gênero: Documentary film | duração: 00:12:58 | coleção: Films Foment del Turisme de Mallorca | direção: Francisco Rovira-Beleta | produtora: No-Do | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148593797 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1851 | Documentary promoting tourism in the Balearic Islands directed by Catalan director Francesc Rovira Beleta (1912-1999). In line with the promotional reports boosted by the Organization for the Promotion of Mallorca's Tourism, this documentary goes over the most emblematic, typical places and activities in Mallorca, Menorca and Ibiza. Dubbed in English and aimed at the British tourist market, this film displays a number of famous people who have made of the Balearic Islands their place of residence or, at least, visit them frequently. Among these personalities, we can place emphasis on the writer Camilo Jose Cela, one of Palma's residents (in the neighborhoods of El Terreno and...",1971,Impromptu balear (part 1),1971-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Impromptu%20balear%20(part%202)/asim::36560eb811c346b1b1a06bd7c5ecb2db,Impromptu balear (part 2),Documentary film | Robert Graves (poet) / John Ullbricht (painter) / Richt Miller (painter) / Christopher Plummer (actor) / Camilo José Cela (writer) / Majorca / Menorca / Eivissa / El Terreno / Bonanova / Deià / Galilea / Puigpunyent / Santa Maria del Camí / Palma / tourism / writer / poet / painter / actor / culture / art,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Balearic impromptu (part 2) | gênero: Documentary film | duração: 00:12:17 | coleção: Films Foment del Turisme de Mallorca | direção: Francisco Rovira-Beleta | produtora: No-Do | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148594059 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1852 | Documentary promoting tourism in the Balearic Islands directed by Catalan director Francesc Rovira Beleta (1912-1999). In line with the promotional reports boosted by the Organization for the Promotion of Mallorca's Tourism, this documentary goes over the most emblematic, typical places and activities in Mallorca, Menorca and Ibiza. Dubbed in English and aimed at the British tourist market, this film displays a number of famous people who have made of the Balearic Islands their place of residence or, at least, visit them frequently. Among these personalities, we can place emphasis on the writer Camilo Jose Cela, one of Palma's residents (in the neighborhoods of El Terreno and...",1971,Impromptu balear (part 2),1971-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/But%20do%20you%20really%20know%20Mallorca%20(part%201)/asim::9c81eeb4d0ae04b11a934bfdba176430,But do you really know Mallorca? (part 1),"Documentary film | Forteza, Xesc (actor) / Palma / Bellver / Sóller / Alcúdia / Valldemossa / Lluc / Raixa / Sa Pobla / Manacor / Majorca / tourism / cathedral / promenade / train / festival / wall / sanctuary / choir / dolphin / motorcycle / bullfight / flamenco / bullring / dance / craftwork / pearl / pottery / weaver / hotel / restaurant / wine / bar / disco","Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | gênero: Documentary film | duração: 00:13:16 | coleção: Films Foment del Turisme de Mallorca | direção: Jack Webb | produtora: Cine Film Industrial | cor: Colour | som: With sound | direitos: In Copyright / Foment del Turisme de Mallorca | fonte de mídia: https://vimeo.com/148593091 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1838 | The report, conducted by comic actor Xesc Forteza, goes over the most emblematic, typical places and activities in the tourist part of Mallorca: Palma's old town, the Cathedral, the Consolat de Mar, the Bellver Castle, the promenade with its Auditorium; towns like Soller with its train and the Moors and Christians festival, Alcudia and its walls, Valldemossa and Foradada, the sanctuary of Lluc and its Blauets (its choir), etc. We can dolphins in Marineland, a flamenco show, motorcycle racing or a bullfight in Alcudia's bullring. Aside from sun and beach Mallorca, the documentary shows places like the Raixa stately home (Bunyola), the festival of Sant Antoni in Sa Pobla or some of Mallorca's folk dances. Displayed is also a...",1970,But do you really know Mallorca? (part 1),1970-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
