institution,slug,country,continent,repository_code,archive_type,far_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210922145344640/CREAV_02_F_05.mp4,Stage La Rochelle Initiation à la vidéo et Transat La Rochelle-Nouvelle Orléans,Amateur; Activités & loisirs; Activité maritime; CREAV; Pierre FOLLENFANT,"Registro de filme materializado no catálogo público MFNA/FAR. | Montages vidéos issus d'un stage. Le premier est un montage autour d'un chantier des Minimes. Puis, le second montage nous amène à bord du ""Charente Maritime"" avec comme équipage : Pierre Follenfant, Jean-François Fountaine, Philippe Pallu de la Barriere et Bernard Nivelt. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 19'25’’ : Montages vidéos issus d'un stage. Le premier est un montage autour d'un chantier des Minimes. Puis, le second montage nous amène à bord du ""Charente Maritime"" avec comme équipage : Pierre Follenfant, Jean-François Fountaine, Philippe Pallu de la Barriere et Bernard Nivelt. | gênero: Amateur | temas: Activités & loisirs; Activité maritime | formato original: U-Matic | duração: 0:19:25 | realização: CREAV; Pierre FOLLENFANT | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/stage-la-rochelle-initiation-a-la-video-transat-la-rochelle-nouvelle-orleans | miniatura: https://pill.far-asso.fr/videos/20210922145344640/cover/capture-d-----cran-2021-09-28----15.53.20.png",Années 1980
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20230110135138609/Bonnouvrier_01_F_10_20.mp4,Vie de famille,Amateur; Activités & loisirs; Georges BONNOUVRIER,Registro de filme materializado no catálogo público MFNA/FAR. | Vie de famille à La Rochelle dans les années 1980. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00’51’’ : Vie de famille à La Rochelle dans les années 1980. | gênero: Amateur | temas: Activités & loisirs | formato original: 8mm | duração: 0:00:51 | realização: Georges BONNOUVRIER | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/vie-de-famille-7 | miniatura: https://pill.far-asso.fr/videos/20230110135138609/cover/capture-d-----cran-2023-01-10----13.53.07.png,Années 1980
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20230110100322585/Bonnouvrier_01_F_10_16.mp4,Vie de famille,"Amateur; Société (famille, mode, alimentation); Georges BONNOUVRIER","Registro de filme materializado no catálogo público MFNA/FAR. | Vie de famille, repas et jeux de dans le jardin dans les années 1980. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 02’21’’ : Vie de famille, repas et jeux de dans le jardin dans les années 1980 | gênero: Amateur | temas: Société (famille, mode, alimentation) | formato original: 8mm | duração: 0:02:21 | realização: Georges BONNOUVRIER | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/vie-de-famille-6 | miniatura: https://pill.far-asso.fr/videos/20230110100322585/cover/capture-d-----cran-2023-01-10----10.06.57.png",Années 1980
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20221129113055833/Bonnouvrier_01_F_10_7.mp4,Vie de famille,"Amateur; Société (famille, mode, alimentation); Georges BONNOUVRIER","Registro de filme materializado no catálogo público MFNA/FAR. | Vie de famille avec une petite fille dans les années 1980. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 01’22’’ : Vie de famille avec une petite fille dans les années 1980. | gênero: Amateur | temas: Société (famille, mode, alimentation) | formato original: 8mm | duração: 0:01:22 | realização: Georges BONNOUVRIER | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/vie-de-famille-5 | miniatura: https://pill.far-asso.fr/videos/20221129113055833/cover/capture-d-----cran-2022-11-29----11.33.08.png",Années 1980
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20211201155114764/Boutolleau_01_F_05.mp4,Bac de l’Île d’Aix,Amateur; Activités & loisirs; Voyages & vacances; Roger BOUTOLLEAU,"Registro de filme materializado no catálogo público MFNA/FAR. | Ensemble de vidéos avec ; une balade en barque sur le Marais poitevin en passant par Coulon et Arçais, bac de l’Île d’Aix et vue du fort « Enet », le musée Napoléon et la vue des remparts de l’Île d’Aix, le port de La Rochelle, ses rues, l'église Saint-Sauveur, la tour Saint-Nicolas, le port des Minimes, la plage de Châtelaillon et sa cavalcade. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 03'04’’ : Balade en barque sur le marais poitevin (Coulon) et Arçais 03'04’’ à 04’12’’ : Le bac de l’Île d’Aix et vue du fort « Enet » 04'12’’ à 06'42’’ : Le musée Napoléon et la vue des remparts de l’Île d’Aix 06'42’’ à 07’55’’ : Le port de La Rochelle ses rues l'église Saint-Sauveur, la tour Saint-Nicolas, 07'55’’ à 09'25’’ : Le port des Minimes 09'25’’ à 12’39’’ : la plage de Châtelaillon-Plage et sa cavalcade. | gênero: Amateur | temas: Activités & loisirs; Voyages & vacances | formato original: Super 8mm | duração: 0:12:39 | realização: Roger BOUTOLLEAU | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/bac-de-l-ile-d-aix | miniatura: https://pill.far-asso.fr/videos/20211201155114764/cover/capture-d-----cran-2021-12-01----15.57.18.png",Années 1970
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20220201103214851/Cosset_02_F_05_1.mp4,Barrage sur un cours d'eau,Amateur; Nature & environnement; Claude COSSET,"Registro de filme materializado no catálogo público MFNA/FAR. | Barrage sur un cours d'eau. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 01'11’’ : Barrage sur un cours d'eau | gênero: Amateur | temas: Nature & environnement | formato original: 9,5mm | duração: 0:01:11 | realização: Claude COSSET | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/barrage-sur-un-cours-d-eau | miniatura: https://pill.far-asso.fr/videos/20220201103214851/cover/capture-d-----cran-2022-02-01----15.13.13.png",Années 1970
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20221011145803621/Curandeau_01_F_01.mp4,Chats joueurs,Amateur; Animal; Industrie; Yves CURAUDEAU,"Registro de filme materializado no catálogo público MFNA/FAR. | Chat et chaton joueurs, discussion entre deux hommes et complexe industriel. Numérisé et mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00'' à 00'20'' : Générique 00'21'' à 00'25'' : Pièce meublée 00'26'' à 01'02'' : Chat devant une fenêtre 01'03'' à 01'12'' : Un homme en bleu de travail 01'13'' à 01'43'' : Un chat et un chaton qui jouent 01'44"" à 01'53"" : Deux hommes en bleu de travail 01'54"" à 02'21"" : Un chat et un chaton qui jouent et qui mangent 02'22"" à 03'17"" : Scène de jeu entre des chats et un homme 03'18"" à 03'34"" : Entrepôt industriel 03'35"" à 03'42"" : Chat et chaton qui mangent | gênero: Amateur | temas: Animal; Industrie | formato original: Super 8mm | duração: 0:03:42 | realização: Yves CURAUDEAU | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/chats-joueurs | miniatura: https://pill.far-asso.fr/videos/20221011145803621/cover/capture-d-----cran-2022-10-11----15.26.12.png",Années 1970
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20210922145013938/CREAV_02_F_01 Bis.mp4,La pente douce,"Reportage; Société (famille, mode, alimentation); CREAV; Patrice MARCADÉ; Dominique FOURNIER","Registro de filme materializado no catálogo público MFNA/FAR. | Une enquête avec interview sur les jeunes et l'alcool dans les quartiers de La Rochelle dans les années 1970. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 24'25’’ : Une enquête sur les jeunes et l'alcool dans les quartiers de La Rochelle. | gênero: Reportage | temas: Société (famille, mode, alimentation) | formato original: U-Matic | duração: 0:24:25 | realização: CREAV; Patrice MARCADÉ; Dominique FOURNIER | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/la-pente-douce | miniatura: https://pill.far-asso.fr/videos/20210922145013938/cover/capture-d-----cran-2021-09-27----10.03.10.png",Années 1970
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20211130144227807/Boutolleau_01_F_02.mp4,Première moissonneuse-batteuse à Chabosse,Amateur; Agriculture & monde rural; Roger BOUTOLLEAU,Registro de filme materializado no catálogo público MFNA/FAR. | Première moissonneuse-batteuse à Chabosse près de Saint-Saturnin-du-Bois dans les années 1970. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 01'15’’ : Premiere moissonneuse-batteuse à Chabosse dans les années 1970. | gênero: Amateur | temas: Agriculture & monde rural | formato original: Super 8mm | duração: 0:01:15 | realização: Roger BOUTOLLEAU | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/premiere-moissonneuse-batteuse-a-chabosse | miniatura: https://pill.far-asso.fr/videos/20211130144227807/cover/capture-d-----cran-2021-11-30----14.46.44.png,Années 1970
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20230517140243293/JeanMarieBouyer_01_F_01.mp4,Rally de La Liard de Saint-Hilaire-De-Villefranche dans les années 1970,Amateur; Activités & loisirs; Jean-Michel BOUYER,"Registro de filme materializado no catálogo público MFNA/FAR. | Rally de La Liard de Saint-Hilaire-De-Villefranche dans les années 1970. Motos, voitures, barbecue et accidents de voitures. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00’45’’ : Motos 00'45’’ à 03’35’’: Repas , Barbecue, pique nique 03'35’’ à 03’52’’: Voitures accident | gênero: Amateur | temas: Activités & loisirs | formato original: Super 8mm | duração: 0:03:52 | realização: Jean-Michel BOUYER | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/rally-de-la-liard-de-saint-hilaire-de-villefranche-dans-les-annees-1970 | miniatura: https://pill.far-asso.fr/videos/20230517140243293/cover/capture-d-----cran-2023-05-17----14.24.47.png",Années 1970
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20211130114452361/Boutolleau_01_F_01.mp4,Une fête de l’aviation à Rochefort,Amateur; Activités & loisirs; Armée; Roger BOUTOLLEAU,Registro de filme materializado no catálogo público MFNA/FAR. | Une fête de l’aviation sur la base aérienne de Rochefort vers 1975. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'18’’ : faux plan 00'18’’ à 00’40’’ : Défilé militaire aérienne 00'40’’ à 01’06’’ : Parachutiste 01'16’’ à 03’34’’ : Hélicoptères et avions sur le tarmac | gênero: Amateur | temas: Activités & loisirs; Armée | formato original: Super 8mm | duração: 0:03:34 | realização: Roger BOUTOLLEAU | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/une-fete-de-l-aviation-a-rochefort | miniatura: https://pill.far-asso.fr/videos/20211130114452361/cover/capture-d-----cran-2021-11-30----13.58.31.png,Années 1970
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20211130100227751/Beduchaud_01_F_02.mp4,Vacances sur l’Île de Ré,"Amateur; Activités & loisirs; Société (famille, mode, alimentation); Didier BEDUCHAUD","Registro de filme materializado no catálogo público MFNA/FAR. | Moment de détente sur les plages de Rivedoux-Plage dans les années 1970. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 05'26’’ : Moment de détente sur les plages de Rivedoux-Plage dans les années 1970. | gênero: Amateur | temas: Activités & loisirs; Société (famille, mode, alimentation) | formato original: Super 8mm | duração: 0:05:26 | realização: Didier BEDUCHAUD | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/vacances-sur-l-ile-de-re | miniatura: https://pill.far-asso.fr/videos/20211130100227751/cover/capture-d-----cran-2021-11-30----10.04.12.png",Années 1970
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20211202143322308/Brillouet_01_F_05.mp4,Voyage à Noirmoutier,Amateur; Voyages & vacances,Registro de filme materializado no catálogo público MFNA/FAR. | Famille en voyage sur l'Île de Noirmoutier et au passage du Gois. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 03'22’’ : Famille en voyage sur l Île de Noirmoutier et au passage du gois. | gênero: Amateur | temas: Voyages & vacances | formato original: 8mm | duração: 0:03:22 | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/brillouet-01-f-05 | miniatura: https://pill.far-asso.fr/videos/20211202143322308/cover/capture-d---e--cran-2021-12-09-a---15.09.57.png,Années 1970
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20221115103820943/Bonnouvrier_01_F_03_6.mp4,A bord du B.Palissy sur la Charente,"Amateur; Société (famille, mode, alimentation); Activité maritime; Georges BONNOUVRIER","Registro de filme materializado no catálogo público MFNA/FAR. | Famille à bord d'une croisiere inter-iles sur la Charente dans les années 1960. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 01’26’’ : Famille à bord d'une croisiere inter-iles sur la Charente dans les années 1960. | gênero: Amateur | temas: Société (famille, mode, alimentation); Activité maritime | formato original: 8mm | duração: 0:01:26 | realização: Georges BONNOUVRIER | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/a-bord-du-b-palissy | miniatura: https://pill.far-asso.fr/videos/20221115103820943/cover/capture-d-----cran-2022-11-15----10.40.45.png",Années 1960
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20220413093056851/CommandantDupont_01_F_01_2.mp4,Activités et loisirs d'une petite fille dans les années 1960,"Amateur; Activités & loisirs; Société (famille, mode, alimentation); Georges DUPONT","Registro de filme materializado no catálogo público MFNA/FAR. | Promenade dans la nature, jeux sur la plage de la Concurrence, balade à La Rochelle et cheval à pédales dans le parc Charruyer : les loisirs d'une petite fille dans les années 1960. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 00'29’’ : Une femme et une petite fille se promènent dans la nature. 00'30’’ à 01’57’’ : Une petite fille joue sur la plage de la Concurrence (pelle et seau, boules), accompagnée de deux enfants, puis se rhabille avec l’aide d’une femme. 01'58’’ à 02'11’’ : Une femme se tient devant l’entrée d’une maison avec jardin. 02'12’’ à 02’33’’ : Une femme et une petite fille en poussette se promènent dans le parc Charruyer. 02'34’’ à 02'58’’ : Une petite fille joue sur la place de Verdun peuplée de pigeons. 02'59’’ à 03’29’’ : Une petite file, vêtue d’une robe, se tient dans un jardin. 03'30’’ à 03'36’’ : Une femme et une petite fille, dans une rue, s’apprêtent à rentrer dans une maison. 03'37’’ à 04’04’’ : Une petite fille est sur un cheval à pédales, dans le parc Charruyer. | gênero: Amateur | temas: Activités & loisirs; Société (famille, mode, alimentation) | formato original: 8mm | duração: 0:04:04 | realização: Georges DUPONT | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/activites-et-loisirs-d-une-petite-fille-dans-les-annees-1960 | miniatura: https://pill.far-asso.fr/videos/20220413093056851/cover/capture-d-----cran-2022-04-13----10.11.44.png",Années 1960
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/2022111511284534/Bonnouvrier_01_F_06_3.mp4,Apéro,"Amateur; Activités & loisirs; Société (famille, mode, alimentation); Georges BONNOUVRIER","Registro de filme materializado no catálogo público MFNA/FAR. | Apéro en famille dans les années 1960. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 01’22’’ : Apéro en famille dans les années 1960 | gênero: Amateur | temas: Activités & loisirs; Société (famille, mode, alimentation) | formato original: 8mm | duração: 0:01:22 | realização: Georges BONNOUVRIER | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/apero | miniatura: https://pill.far-asso.fr/videos/2022111511284534/cover/capture-d-----cran-2022-11-15----11.30.29.png",Années 1960
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20160728112214953/Briand_01_F_02_16.mp4,Auberge dans la montagne,Amateur; Activités & loisirs; Joseph BRIAND,"Registro de filme materializado no catálogo público MFNA/FAR. | Auberge dans la montagne aux alentours de Tarbes dans les années 1960. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00’00'' à 03’09'’ : Vue d'une auberge et des montagnes, restauration du groupe dans une auberge gardée par les vaches NOIR, vue sur les montagnes, Tarbes (65) | gênero: Amateur | temas: Activités & loisirs | formato original: 8mm | duração: 0:03:09 | realização: Joseph BRIAND | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/auberge-dans-la-montagne | miniatura: https://pill.far-asso.fr/videos/20160728112214953/cover/capture-d-----cran-2021-06-17----11.28.38.png",Années 1960
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20221025151953199/Bonnouvrier_01_F_03_5.mp4,Balade familiale en bateau dans les années 1960,Amateur; Activité maritime; Activités & loisirs; Georges BONNOUVRIER,"Registro de filme materializado no catálogo público MFNA/FAR. | Balade familiale pluvieuse, en bateau dans les années 1960 Mise en ligne grâce au soutient finncier de la DRAC Nouvelle-Aquitaine | 00'00"" à 00'51"" : Une famille embarque sur un petit bateau 00'52"" à 01'46"" : Ballade maritime | gênero: Amateur | temas: Activité maritime; Activités & loisirs | formato original: 8mm | duração: 0:01:46 | realização: Georges BONNOUVRIER | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/ballade-familiale-en-bateau-dans-les-annees-1960 | miniatura: https://pill.far-asso.fr/videos/20221025151953199/cover/capture-d---e--cran-2022-10-25-a---15.57.05.png",Années 1960
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20221115112612237/Bonnouvrier_01_F_06_2.mp4,Bébé arrive dans la famille,"Amateur; Société (famille, mode, alimentation); Georges BONNOUVRIER","Registro de filme materializado no catálogo público MFNA/FAR. | Bébé arrive dans la famille dans les années 1960. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 05’34’’ : Bébé arrive dans la famille dans les années 1960. | gênero: Amateur | temas: Société (famille, mode, alimentation) | formato original: 8mm | duração: 0:05:34 | realização: Georges BONNOUVRIER | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/bebe-arrive-dans-la-famille | miniatura: https://pill.far-asso.fr/videos/20221115112612237/cover/capture-d-----cran-2022-11-15----11.28.32.png",Années 1960
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20230111112411103/Fougeron_02_F_02.mp4,Captain Brown #3 Loïck FOUGERON,Amateur; Activité maritime; Loick FOUGERON,"Registro de filme materializado no catálogo público MFNA/FAR. | A bord du Captain Browne 2, en mer, Loïck FOUGERON avec un sextant, fait une prise de hauteur. En compagnie de Betty Blanckhardt, qui est certainement l’autrice des images. Dorade coryphène dans les alizés. Traversée vers les Antilles dans les années 1960. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 06’03’’ : A bord du Captain Browne 2, en mer, Loïck Fougeron avec un sextant, fait une prise de hauteur. En compagnie de Betty Blanckhardt, qui est certainement l’auteur des images. Dorade coryphène dans les alizés. Traversée vers les Antilles. | gênero: Amateur | temas: Activité maritime | formato original: 16mm | duração: 0:06:03 | realização: Loick FOUGERON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/captain-browne-3 | miniatura: https://pill.far-asso.fr/videos/20230111112411103/cover/capture-d-----cran-2023-01-11----11.27.59.png",Années 1960
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20230111113002797/Fougeron_02_F_03_1.mp4,Captain Brown #4 Pêche au requin,Amateur; Activité maritime; Loick FOUGERON,"Registro de filme materializado no catálogo público MFNA/FAR. | Pêche au requin, navigation, ravitaillement, cargo et Pen Duick IV en construction dans les années 1960 dans les Antilles. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 24’06’’ : Pêche au requin, navigation et Pen Duick IV en construction dans les années 1960 dans les Antilles. | gênero: Amateur | temas: Activité maritime | formato original: 16mm | duração: 0:24:06 | realização: Loick FOUGERON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/captain-browne-4-peche-au-requin | miniatura: https://pill.far-asso.fr/videos/20230111113002797/cover/capture-d-----cran-2023-01-11----11.36.07.png",Années 1960
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20230111110607302/Fougeron_02_F_01.mp4,Captain Browne #2 Loïck FOUGERON,Amateur; Activité maritime; Loick FOUGERON,"Registro de filme materializado no catálogo público MFNA/FAR. | Mis à l'eau du ""Captain Browne"" de Loïck FOUGERON dans les antilles dans les années 1960. Couchez de soleil sur la mer, petit chat noir et carénage. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 30'25’’ :Antilles – CB II, sortie du bateau pour carrénage puis remise à l’eau + en mer + chat noir, dauphins | gênero: Amateur | temas: Activité maritime | formato original: 16mm | duração: 0:30:25 | realização: Loick FOUGERON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/captain-browne-2 | miniatura: https://pill.far-asso.fr/videos/20230111110607302/cover/capture-d-----cran-2023-01-11----11.12.27.png",Années 1960
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20230111113813200/Fougeron_02_F_03_2.mp4,Captain Browne #5 Loïck FOUGERON,Amateur; Activité maritime; Loick FOUGERON,"Registro de filme materializado no catálogo público MFNA/FAR. | Construction du Penduick IV, film fantôme, départ d'un port des Antilles, moulin rouge et vache, pêche aux thons, cargo, Betty Blanckhardt (hôtesse de l'air), pêche aux requins, équipe de tournage sur le bateau, pêches et navigation à bords du Captain Browne dans les Antilles dans les 1960. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00'00’’ à 19’03’’ : Construction du Penduick IV, film fantôme, départ d'un port des Antilles, moulin rouge et vache, pêche aux thons, cargo, Betty Blanckhardt (hôtesse de l'air), pêche aux requins, équipe de tournage sur le bateau, pêches et navigation à bords du Captain Browne dans les Antilles dans les 1960. | gênero: Amateur | temas: Activité maritime | formato original: 16mm | duração: 0:19:03 | realização: Loick FOUGERON | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/captain-browne-5-film-fantome | miniatura: https://pill.far-asso.fr/videos/20230111113813200/cover/capture-d-----cran-2023-01-11----11.41.40.png",Années 1960
Fonds Audiovisuel de Recherche,fonds-audiovisuel-de-recherche,France,Europe,FR-FAR,Local audiovisual archive with public film catalog,https://far-asso.fr/,True,True,https://far.memoirefilmiquenouvelleaquitaine.fr/films,MFNA / FAR,https://videos.far-asso.fr/20160728112212311/Briand_01_F_02_7.mp4,Cavalcade avec char de la reine à Cholet,Amateur; Activités & loisirs; Joseph BRIAND,"Registro de filme materializado no catálogo público MFNA/FAR. | Cavalcade à Cholet avec le char de la reine dans les années 1960. Mis en ligne grâce au soutien financier de la DRAC Nouvelle-Aquitaine. | 00’00'' à 06’12'’ : cavalcade, défilé de danseurs, fanfares, chars, reine, Chôlet ? | gênero: Amateur | temas: Activités & loisirs | formato original: 8mm | duração: 0:06:12 | realização: Joseph BRIAND | ficha pública: https://far.memoirefilmiquenouvelleaquitaine.fr/films/cavalcade-avec-char-de-la-reine-a-cholet | miniatura: https://pill.far-asso.fr/videos/20160728112212311/cover/capture-d-----cran-2021-06-17----14.20.52.png",Années 1960
