institution,slug,country,continent,repository_code,archive_type,barch_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/St%C3%A4dte%20an%20der%20Westfront/barch::e13141a66a9040bf6487a0c82e40e729,Städte an der Westfront,"Documentary film | EFG1914 / World War I / World War, 1914-1918 -- Belgium / World War, 1914-1918 -- Netherlands / City and town life / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Cities on the Western Front | gênero: Documentary film | duração: 00:08:30 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1223394 | Brussels: Victory arch, Manneken Pis, marketplace and theatre; Antwerp: municipality, railway station and harbour; Ghent: canals with historic buildings; Zeebrügge: aerial views of the breakwater and the city; pan across the breakwater; removal of an English torpedo that has been fished out; entrance to the harbour, with blockade ships sunk by the English; Ostend: cathedral; destruction by the English in Ostend.",1918,Städte an der Westfront,1918-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Unsere%20Nachrichtentruppen/barch::9d7c4fb73934c8f60e6e5d84d638cf7b,Unsere Nachrichtentruppen,"Documentary film | EFG1914 / World War I / World War, 1914-1918 -- Transportation / World War, 1914-1918 -- Communications / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Our News Troops | gênero: Documentary film | duração: 00:03:55 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1214806 | Orders given to the crew of an armoured fighting vehicle, entry and departure; horsedrawn signal corps unit takes up a position; riflemen unload signal equipment, erect a transmission mast and establish a signal link to the crew of the armoured fighting vehicle; the crew receive the signal next to their fighting vehicle, where a transmission mast has also been hoisted.",1918,Unsere Nachrichtentruppen,1918-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Vom%20Bodensee%20zur%20Zugspitze/barch::e9443fbc2ff949c63766f90ba3e86b7d,Vom Bodensee zur Zugspitze,Documentary film | EFG1914 / World War I / Germany,"Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:15:08 | produtora: Bild- und Filmamt (BuFa) (Berlin) | cor: Black & White | som: Without sound | direitos: In Copyright | ver também: https://www.filmportal.de/node/1238496 | Flug eines Aufklärers LVG C II mit Luftaufnahmen von Bregenz, Lindau, Füssen, den bayerischen Königsschlössern Neuschwanstein und Hohenschwangau, Wettersteingebirge, Zugspitz-Massiv mit dem ""Münchner Haus"" auf dem Zugspitzgipfel; in längeren Szenen werden immer wieder der Pilot und sein Beobachter während des Fluges im Doppeldecker gezeigt.",1918,Vom Bodensee zur Zugspitze,1918-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Wiederert%C3%BCchtigung%20schwerbesch%C3%A4digter%20Industriearbeiter/barch::ad7f8179cd3f8e7a937e3c0b8414b278,Wiederertüchtigung schwerbeschädigter Industriearbeiter,"Documentary film | EFG1914 / World War I / Erster Weltrkrieg; Sanitätswesen / Germany / World War, 1914-1918 -- Health aspects / Soldiers / Metalworking industries / Weapons industry / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Rehabilitating Disabled Industrial Workers | gênero: Documentary film | duração: 00:07:48 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1214798 | 1. Intertitle: Working with a prosthesis at a lathe. Image: An amputee soldier working with a prosthetic arm at a lathe. 2. Intertitle: Rosset claw. Image:Various mechanisms are affixed to the prosthesis, e.g. the Rosset claw; close-ups of the fitting of the Rosset claw. 3. Intertitle: Arm amputee in the fitter's shop. Image: Arm amputees carry out various tasks in the fitter's shop. 4. Intertitle: At acetylene welding. Image: Two arm amputee workers doing acetylene welding in the fitter's shop. 5. Intertitle: An arm amputee at the linotype machine. (Otto Elsner printer). Image: An arm amputee sits at the linotype machine and works, incl. close-ups; the arm amputee carries out further activities at the linotype machine, incl. turning screws. 6. Intertitle: An amputee after a Kruckenberg operation works at the drill press. Image: An amputee who has undergone the Krukenberg procedure working at the drill press.",1918,Wiederertüchtigung schwerbeschädigter Industriearbeiter,1918-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Wiederherstellung%20der%20Ordnung%20in%20Finnland/barch::89df1d4ef3520c4b3d0d87153872883a,Wiederherstellung der Ordnung in Finnland,"Short film | EFG1914 / World War I / First World War; Ostfront; Eastern front / World War, 1914-1918 -- Finland / Food supply / Prisoners of war / Women and war / Women and the military / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Finnish White Guard and German Troops Restore Order in Finland | gênero: Short film | duração: 00:10:52 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1205459 | 1. Intertitle: White Guards on the way to the front. Image: White Guards on the march to the front. 2. Intertitle: White Guards salute German troops advancing to the front. Image: White Guards (with white armbands) wave at German soldiers passing them. 3. Intertitle: Camp of the White Guards. Image: The White Guard's field camp; distribution of food at the field kitchen. 4. Intertitle: Female White Guards. Image: Three Finnish women as White Guards. 5. Intertitle: Armoured train of the 2nd Engineers ready to be deployed. Image: Railway engineers from the 2nd engineers' battalion get aboard their armoured train. 6. Intertitle: On the journey to the front. Image: The armoured train sets off; on the journey to the front, filmed from the mortar wagon behind the locomotive. 7. Intertitle: The train reaches the site of a blast on the track. Image: Stopping at a blasting site on the track. 8. Intertitle: An engineer is shot at by the enemy while measuring...",1918,Wiederherstellung der Ordnung in Finnland,1918-01-01,Registro audiovisual em catálogo,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Worauf%20wir%20vertrauen/barch::a25677f66846e3731888d02a70c01da9,Worauf wir vertrauen,"Advertising film | EFG1914 / World War I / Erster Weltkrieg / Germany / Savings bonds / World War, 1914-1918 -- Propaganda / Advertising / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: In What we Trust | gênero: Advertising film | duração: 00:02:02 | produtora: Vaterländischer Filmvertrieb GmbH (Berlin) | cor: Black & White | som: Without sound | direitos: In Copyright / Deutsche Kinemathek | ver também: https://www.filmportal.de/node/1221094 | Werbung für die 8. Kriegsanleihe. Sachtrick deutscher Waffen auf einem Tisch: Karabiner, Handgranaten, Gasmaske und Stahlhelm, dazu Geldscheine und –säcke. Insert: “Deutsche Waffen, Deutsches Geld und Deutsche Kraft sind unbezwinglich! Darum: Zeichnet Kriegsanleihe.”",1918,Worauf wir vertrauen,1918-01-01,Registro audiovisual em catálogo,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Flakschule%20in%20Blankenberghe/barch::c18a5e9681dc9379ecb22fb7eb3c443e,Flakschule in Blankenberghe,"Documentary film | EFG1914 / World War I / World War, 1914-1918 -- Belgium / Antiaircraft artillery / Military education / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: Anti-aircraft Training Facility in Blankenberghe | gênero: Documentary film | duração: 00:02:37 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1220562 | 1. Intertitle: I. World war; practice shooting on the North Sea coast near Blankenberge with automatic flak gun (loaded with 6-shot cartridges) without gunner. 2 Intertitle: Automatic flak gun on rotating base with gunner. 3. Intertitle: A 3.7 M field flak. Automatic flak gun equipped with cartridge belt; belt often jams and is moved on with energetic tugging; gun in an emplacement; revolving base with gunner.",1917-1918,Flakschule in Blankenberghe,1917-1918,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Aus%20eisernen%20Tagen%20des%20Weltkrieges.%20Deutsche%20Feldbahn%20unter%20Feuer/barch::fdee38bd1af29a51b8a0cdae3b362692,Aus eisernen Tagen des Weltkrieges. Deutsche Feldbahn unter Feuer,"Documentary film | EFG1914 / World War I / Germany / World War, 1914-1918 -- Transportation","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:07:24 | produtora: Bild- und Filmamt (BuFa) (Berlin) | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238426 | Ausfahrt der Feldbahn aus dem bombensicheren Kleinbahnhof; Fahrt der mit Soldaten besetzten Feldbahn; Bautrupp nimmt im Straßengraben Fliegerdeckung; Bombeneinschläge; Bautrupp bei der Beseitigung von Bombenschäden in der Gleisanlage; Bautruppverstärkung wird mit der Draisine herangeführt; Fahrt eines Hilfszuges zum Schadensort, vorbei an zerstörten Häusern; Fahrt durch das Trichterfeld; Eintreffen des Hilfszuges an der Schadensstelle und Einsetzen eines neuen Gleisstückes; Ankunft eines Lazarettzuges; Sanitäter entladen Verwundete und verbringen sie in Sanitäts-Kraftwagen; Abfahrt zum Lazarett.",1917,Aus eisernen Tagen des Weltkrieges. Deutsche Feldbahn unter Feuer,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Bei%20der%20IV.%20t%C3%BCrkischen%20Armee%20in%20Pal%C3%A4stina/barch::736c1c6b28127cb6bcd5363daf945042,Bei der IV. türkischen Armee in Palästina,"Documentary film | EFG1914 / World War I / World War, 1914-1918 -- Turkey / Infantry","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:04:17 | produtora: Bild- und Filmamt (BuFa) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238428 | Biwak eines arabischen Lanzenreiter-Regiments; Aufmarsch eines Derwisch-Regiments; der Oberbefehlshaber der IV. türkischen Armee, Djemal Pascha zu Pferde und mit seinem Stabschef Fuad Bey am Kartentisch im Freien; Djemal Pascha und sein Stab beobachten ein Gefecht bei Gaza; Aufbruch eines Kamelreiter-Regiments; auf dem Feldflugplatz Bir-es-Saba; Beobachtung des Luftraums; Beschuss eines englischen Flugzeugs durch eine Fliegerabwehr-Batterie. (Fragment)",1917,Bei der IV. türkischen Armee in Palästina,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Bis%20ins%20Hauptquartier%20Cadornas/barch::e90dc42bf974de504d7d30233e08c639,Bis ins Hauptquartier Cadornas,Documentary film | EFG1914 / World War I / Germany / Italy / Prisoners of war / Military occupation,"Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:03:23 | produtora: Bild- und Filmamt (BuFa) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238430 | Marktplatz in Cividale; Panoramaschwenk über die Stadt Udine nach der Einnahme am 29.10.1917; erbeutete Güterzüge auf dem Bahnhof; deutsche und österreichische Truppen in den Straßen von Udine, unter anderem vor der Ortskommandantur in der Loggia San Giovanni; gefangene Italiener am Denkmal Viktor Emanuels in Udine; erbeutetes italienisches Flachbahngeschütz unter anderem schwere Artillerie. (Fragment mit fehlenden Zwischentiteln)",1917,Bis ins Hauptquartier Cadornas,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Das%20Martin-Stahlwerk%20der%20Gutehoffnungsh%C3%BCtte%20Oberhausen%20Rheinland/barch::7289f3950c2104073bda1f7d3049e4a4,Das Martin-Stahlwerk der Gutehoffnungshütte Oberhausen Rheinland,Documentary film | EFG1914 / World War I / Germany / Steel industry and trade / Metalworking industries,"Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:05:46 | produtora: Deutsche Lichtbild-Gesellschaft e.V. (DLG) (Berlin) | cor: Black & White | som: Without sound | direitos: In Copyright | ver também: https://www.filmportal.de/node/1238440 | 1. Zwischentitel: Verladen von Eisenschrott zur Beschickung der Martinöfen durch Laufkran mit Magnet. Die mit Schrott beladenen Mulden werden in die Höhe der Martinöfen gebracht und die Beschickung in die Oefen eingesetzt Bild: Drei Männer stehen am Rand über der Mulde, Magneten hängen an Kränen und führen Metallschrott mit, im Kanal Arbeiter mit Schubkarre, kleine Werkslok mit Anhänger; Schrottberg im Kanal größer, 2 Magnete werden am Seil heruntergelassen, Beschickung der Öfen. 2. Zwischentitel: Abstich des Martin-Stahls aus den Öfen in die Pfanne und Ausgießen in die Blockformen. Abheben der Blockformen von den Blöcken. Bild: in den Hallen, sprühender Stahl, Arbeiter ziehen mit Haken den heranschwebenden Bottich in die richtige Position, er wird herabgelassen, Schieber wird geöffnet, flüssiger Stahl fließt in Formen, Großer Greifer hebt Stahlblock, Kran hebt glühenden Stahlblock.",1917,Das Martin-Stahlwerk der Gutehoffnungshütte Oberhausen Rheinland,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Das%20fidele%20Gef%C3%A4ngnis/barch::33a6ed5532e8b878cec2c4877476f601,Das fidele Gefängnis,"Feature film | EFG1914 / World War I / City and town life / Motion picture industry / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The Joyful Prison | gênero: Feature film | duração: 01:07:15 | direção: Lubitsch, Ernst | produtora: Projektions-AG »Union« (PAGU) (Berlin) | cor: Black & White | som: Without sound | direitos: In Copyright / Murnau-Stiftung | ver também: https://www.filmportal.de/node/1223471 | Wo ist Alex? Vergeblich sucht Alice von Reizenstein ihren Gatten, bis sie ihn schließlich sturzbetrunken unter seinem Schreibtisch entdeckt. Kurz darauf überbringt der Postbote den Eheleuten eine gute und eine schlechte Nachricht. Die Gute: Fürst Zsbrschowsky lädt zum Maskenball; die Schlechte: Alex soll wegen nächtlicher Ruhestörung ins Gefängnis. Alice ist außer sich, doch mit ein paar Geldscheinen für einen neuen Hut stimmt Alex sie wieder versöhnlich. Bei der Anprobe wird ein galanter Herr auf Alice aufmerksam und verfolgt sie auf Schritt und tritt durch die Stadt. Das Katz-und-Maus-Spiel endet für den Herrn mit einer Einladung zum Tee im Hause Reizenstein. Als der Gefängnisdirektor persönlich bei von Reizensteins auftaucht, um Alex zu verhaften, springt der galante Herr für den Gatten ein, um Alice nicht als flirtende Ehefrau zu kompromittieren. Doch das ist erst der Anfang einer Reihe aberwitziger Verwechslungen und Verwicklungen: Auf d...",1917,Das fidele Gefängnis,1917-01-01,Ficção cinematográfica,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Der%20Kaiser%20bei%20unseren%20t%C3%BCrkischen%20Verb%C3%BCndeten/barch::b82b323bdf0550adc32364d5f0bed84b,Der Kaiser bei unseren türkischen Verbündeten,"Documentary film | EFG1914 / World War I / World War, 1914-1918 -- Turkey / City and town life / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The Kaiser with our Turkish allies | gênero: Documentary film | duração: 00:34:04 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1215503 | Part I: 1. Intertitle: Image: Military band on the platform of the Sirkeci railway station in Constantinople, train arrives. 2. Intertitle: Image: Kaiser Wilhelm II is welcomed by, among others, Sultan Mehmed V and Minister of War Enver Pasha. 3. Intertitle: Inspecting the guard of honour. 4. Intertitle: Introduction of Turkish eminences. Image: Turkish dignitaries bow to the Kaiser, who shakes their hands, in the background Sultan Mehmed V and Minister of War Enver Pasha. 5. Intertitle: Introduction of H.M. the Kaiser's entourage. Image: Officers bid welcome and bow, hands shaken. 6. Intertitle: A pupil at one of the higher girls' schools presents flowers with the words: „Your Majesty, I ask with respect that you accept these flowers as a welcome from Turkish youth. May their fresh fragrance be a sign to your Majesty that our young hearts beat full of love and honour for the illustrious friend of our Padischa and our people!“ Image: Surrounded by officers, a wreath of...",1917,Der Kaiser bei unseren türkischen Verbündeten,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Der%20Waffenstillstand%20von%20Brest-Litowsk/barch::750601cbee334192f3cf1a5b273c2e30,Der Waffenstillstand von Brest-Litowsk,"Documentary film | EFG1914 / World War I / Ostfront; Eastern front / World War, 1914-1918 -- Russia / Germany / World War, 1914-1918 -- Diplomatic history / Politics and war / World War, 1914-1918 -- Treaties / World War, 1914-1918 -- Armistices / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The Armistice of Brest-Litovsk | gênero: Documentary film | duração: 00:08:17 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1215493 | 1. Intertitle: Arrival of the Russian delegation at the railway station in Brest-Litovsk. 2. Intertitle: Members of the delegation: Joffe, chairman, Mrs. A.A. Bicenko, Major General Skalon, Admiral Altvater, Lieutenant Colonel Fokke, Staff Captain Lipsky, Kameff, Dolive-Dobrowolsky, Karachan, secretary of the delegation. Image: The delegation is greeted on the platform by German military personnel (with spiked helmets); the Russian delegates Bicenko and Karachan in conversation. 3. Intertitle: Departure of the delegates to their quarters. Image: The German officers escort the Russian delegates to the waiting cars; the Russian delegates get in the cars and drive away. 4. Intertitle: In front of the delegates' quarters. Image: Conversations between German officers and the Russian delegates; the Russian delegation enters its quarters. 5. Intertitle: The Russian delegates take themselves to the session. Image: Russian delegates take themselves in a group to the first session. 6...",1917,Der Waffenstillstand von Brest-Litowsk,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Der%20Werdegang%20einer%20Puppe/barch::634722a011a95b59fdadd4a6fd126a35,Der Werdegang einer Puppe,Documentary film | EFG1914 / World War I / Germany,"Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:05:51 | produtora: Deutsche Lichtbild-Gesellschaft e.V. (DLG) (Berlin) | cor: Black & White | som: Without sound | direitos: In Copyright | ver também: https://www.filmportal.de/node/1238614 | Die Fabrik von Cuno und Otto Dressel in Sonneberg.",1917,Der Werdegang einer Puppe,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Der%20deutsche%20Kaiser%20in%20Venetien/barch::8e080a526652160471e57419c45c861d,Der deutsche Kaiser in Venetien,"Documentary film | EFG1914 / World War I / Wilhelm II.; Karl I.; / Germany / World War, 1914-1918 -- Diplomatic history / Politics and war / Military ceremonies, honors, and salutes / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | gênero: Documentary film | duração: 00:10:11 | produtora: Bild- und Filmamt (BuFa) (Berlin) | cor: Black & White | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1238452 | Kaiser Wilhelm II. begrüßt Kaiser Karl I. von Österreich auf einem Bahnhof; die Kaiser mit Offizieren des Gefolges im Gespräch; Abfahrt im Auto; Kaiser Wilhelm II. und Kaiser Karl I. auf offenem Feld mit größerem Gefolge; Besichtigungung der Zitadelle von Udine. Flugaufnahmen der Stadt Udine. Zwischentitel: Auf dem Marsch zum Tagliamento. Deutsche Truppen ziehen mit Bagagewagen durch Udine. Abgeschossenes italienisches Riesenflugzeug ""Caproni"" auf der Rückzugsstraße bei Campoformido; deutsche Offiziere untersuchen Flugzeuge und Wracks auf dem eroberten Flugplatz Campoformido. Kaiser Wilhelm II. besichtigt deutsche Truppen im Hof eines ehemaligen Dogenpalastes in Passariano; Abschreiten der Front, Auszeichnung zweier Unteroffiziere mit dem Eisernen Kreuz I. Klasse durch den Kaiser; der Kaiser im Gespräch mit den beiden Unteroffizieren; Verabschiedung und Abfahrt des Wilhelms II. im Auto.",1917,Der deutsche Kaiser in Venetien,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Der%20eiserne%20Film.%20Bilder%20aus%20Deutschlands%20Kriegsschmiede/barch::d984c725c1dfbdc21cbb39c69b549f2a,Der eiserne Film. Bilder aus Deutschlands Kriegsschmiede,"Documentary film | EFG1914 / World War I / First World War / Germany / Weapons industry / World War, 1914-1918","Ficha pública de Bundesarchiv no European Film Gateway. | player EFG sinalizado no HTML, sem fonte de mídia materializada na coleta estática | título alternativo: The Iron Film | gênero: Documentary film | duração: 00:48:12 | produtora: Bild- und Filmamt (BUFA) (Berlin) | cor: Tinted / Toned / Hand coloured | som: Without sound | direitos: Public Domain | ver também: https://www.filmportal.de/node/1205814 | 1.Teil: Kokerei (fehlt) 2.Teil: Hochofen Hochofenanlagen; Beschickung des Hochofens; Abfackeln der entweichenden Gase; Hochofenabstich; Roheisen läuft in die Pfanne; Fahrt der Werkbahn zum Stahlwerk. 3.Teil: Stahlwerk Roheisen wird aus Pfannen in den Roheisenmischer gefüllt; Entleerung des Mischers unter starkem Funkenregen; Verladung von Roheisen mittels Magnetkran; Bestückung des Schmelzofens; Frauenarbeit im Stahlwerk; Roheisen wird in den Konverter gegeben; Stahlgewinnung im Konverter; Gewinnung von Thomasmehl aus der Schlacke; Entleerung des Konverters in die Gießpfanne; Füllung der Kokillen; Transport der Stahlblöcke zum Walzwerk. 4.Teil: Das Walzwerk Bearbeitung des Rohstahlblocks im Blockwalzwerk; Frauen befördern Eisenknüppel ins Drahtwalzwerk; Herstellung von Draht im Drahtwalzwerk; Abtransport der Drahtrollen. 5.Teil: Lager und Verladung Einsatz von Verladebrücken; Transport von Profilstahl durch die Verladebrücke mit Laufkränen; Abtransport des Stahls per Eisenb...",1917,Der eiserne Film. Bilder aus Deutschlands Kriegsschmiede,1917-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
